date,alpha_06eaa5d7,alpha_0b7a9845,alpha_22092009,alpha_283a89f6,alpha_3205f951,alpha_531b4df4,alpha_53dc361e,alpha_6469c6c8,alpha_892decf0,alpha_8c81a59b,alpha_94d09c91,alpha_a3d1a1d6,alpha_aad8537f,alpha_ab4bc903,alpha_ada96f52,alpha_b959ae38,alpha_c76f01a4,alpha_c7a0b99f,alpha_cd223ad6,alpha_cee44e99,alpha_d34474c5,alpha_de867dae,alpha_f84c3338,alpha_fc30ce60
1990-03-15,,-0.05416040302536953,,0.05283508015669929,-0.10300398039240882,-0.10218226160648304,0.009321232717414626,,,,,0.0019399472540821406,,,-0.05573656220505416,0.048713776143634,,,0.07583221279814815,0.05613920315058743,0.09031635901482887,0.031004358459828008,-0.10243016728920218,0.0019399472540821406
1990-03-16,,-0.19971434767173835,,9.852550268446627e-05,-0.24895869268130452,-0.25860170613681377,0.18404082121028068,,,,,-0.21376451770321897,,,-0.09913702325688506,0.24478301006410805,,,-0.2348720325590151,-0.1821780245417112,-0.2302912276215696,0.17544746045831464,-0.1058534415484844,-0.21376451770321897
1990-03-19,,0.05818815247298101,,-0.03320100073911917,0.09325001319323678,0.09681364507117997,-0.03980496969043741,,,,,0.08183517619731895,,,0.01723538969134868,-0.03817338669248273,,,0.10906261239446836,0.09510766178998405,0.10041864646038998,-0.08808607657602514,0.0959133338537143,0.08183517619731895
1990-03-20,,0.1319541311282341,,0.0623194953338699,0.08955271282729639,0.10053433002037168,-0.05635493445337205,,,,,0.10228105707821643,,,0.12558739614763406,-0.06026443005200103,,,0.06935646901439971,0.13367606886864003,0.06226733249339158,-0.057159809174776206,0.03660954469254675,-0.10228105707821643
1990-03-21,,0.08013827104755991,,0.0890259611801361,0.09580779987758363,0.08616454858032184,0.09215048489058009,,,,,0.17588338593023295,,,0.12119499280388453,-0.045411582556200626,,,0.0033016249668207133,-0.03089314927873168,-0.001981468670745714,0.09104040137494511,-0.01017611862594587,-0.17588338593023295
1990-03-22,,-0.015358803218765003,,-0.14710201199810302,0.040954776441864044,0.044506186810854324,-0.015646317066702116,,,,,-0.28617485236202994,,,-0.13539073457066333,0.013009347182553765,,,0.015079787746090532,0.035043266279117365,0.02084545962851019,0.004668904528124467,0.04301315514213522,0.28617485236202994
1990-03-23,,0.016528769829416482,,-0.008328146243570832,0.04974055809507332,0.04856892140442547,0.030819224240153268,,,,,0.0243663509401741,,,0.03349344417731564,-0.07426917289469813,,,0.06333929638332846,0.06942925073020914,0.04726011297010527,-0.004940456037848366,-0.03332927984935644,0.0243663509401741
1990-03-26,,-0.061129888494332714,,-0.09559048251206234,-0.09429565439866239,-0.08297383768455432,-0.06228952376264176,,,,,-0.15336116206530145,,,-0.085845087375871,-0.030236388270686126,,,-0.18593230418481355,-0.08124529487988821,-0.1490578869647797,-0.04181197669364581,-0.06653789313612316,-0.15336116206530145
1990-03-27,,0.080530181522969,,0.0067663536346328195,0.07783108010597267,0.06739141905584549,0.052246048392654225,,,,,0.05640347388673047,,,0.030947432262825737,0.014317283392344114,,,-0.09165166691294517,-0.1089080209067182,-0.06350917771706115,-0.010302617877082636,-0.021629007656733513,0.05640347388673047
1990-03-28,,0.11618584649464958,,0.05372087694882467,0.11263640075443111,0.1099830309037312,-0.024297527213739817,,,,,0.23385487706075322,,,0.09989999467923136,-0.09800493431541368,0.23385487706075322,,0.0498335104113677,0.11104207039577801,0.008945441414477808,-0.05061365093398155,0.10538956928365845,-0.23385487706075322
1990-03-29,,-0.04688265722001606,,-0.04233358082013534,-0.03043997720097459,-0.02431871454168817,0.1614965120365808,,,,,0.33831515141036755,,,-0.03400202451161419,-0.04499700803764709,0.33831515141036755,,-0.2084907826739861,-0.18267944961869775,-0.17819720182642237,0.15538501207548594,0.009448028835041197,-0.33831515141036755
1990-03-30,,0.13199886730714805,,0.05631538809632819,0.09483940173946542,0.09830868891842363,-0.10066974962148889,,,,,-0.26070870525334877,,,0.09047603096424119,-0.003051173089738737,-0.26070870525334877,,0.0834517683168363,0.02032059626397019,0.14668209477375516,-0.09746378066919667,0.05269331508710109,0.26070870525334877
1990-04-02,,0.040886523132046666,,0.031534621562728654,0.0686965587696087,0.08622366361232435,0.018624150000581118,,,,,-0.2594488020699404,,,0.03001052892416293,-0.021540193390217302,0.2594488020699404,,-0.09829575656472278,-0.08092164063092584,-0.12227961378937545,0.045551510361630215,-0.11793469652561235,0.2594488020699404
1990-04-03,,-0.0038876082098049007,,0.06230132695857399,-0.031249501977274746,-0.025597168724612526,0.009267924422066375,,,,,0.04551240978128663,,,0.07550554615137063,-0.022476146455545038,0.04551240978128663,,-0.005374489484818917,0.0011170388005759604,-0.010970593461090618,-0.00859753324846371,-0.007206003581045486,0.04551240978128663
1990-04-04,,-0.13626468211480977,,-0.17632983316348996,-0.17724005347314598,-0.17503714919441798,0.03289372217471537,,,,,-0.007813764888968453,,,-0.18844176282078945,0.16372482104989272,0.007813764888968453,0.01872662928124668,-0.118085652316179,-0.1607788364255413,-0.14766976666272758,0.04219500978021802,-0.07778384135607047,0.007813764888968453
1990-04-05,,-0.1533292585605731,,-0.11952551296546637,-0.181868023519698,-0.1693911731910716,0.04809120755861058,,,,,0.2284867366043004,,,-0.15041901623703963,0.10521646469796937,0.2284867366043004,-0.05336836018236004,-0.13967257953976675,-0.1315030950506035,-0.15080696379924588,0.059066113683626485,-0.14818677175971598,-0.2284867366043004
1990-04-06,,0.04663746819307456,,0.10530598172969975,0.12186297200133829,0.12716797088747983,-0.08710316355562918,,,,,-0.11729167048908919,,,0.15056081429131207,-0.10509628764746011,0.11729167048908919,-0.12268862815847437,0.05989203713262569,0.08723900054244034,0.06990276359454246,-0.07527110315829921,0.12034602433311559,0.11729167048908919
1990-04-09,,-0.0035891150605101047,,-0.02174097913927466,-0.01366064459763156,-0.018575403932639883,0.11529887057954477,,,,,-0.14950422003752475,,,0.019766388820402703,0.023128816735148838,-0.14950422003752475,0.06704990561552357,-0.18461459536899658,-0.12375592441711321,-0.19790872391046285,0.12585660573791135,0.08066234753213719,-0.14950422003752475
1990-04-10,,-0.039704261086187645,,-0.06365409247349091,-0.024378386488499517,-0.019041694488303833,-0.005387855987904515,0.058732880186474226,,,,-0.13833605685604006,,,-0.04194495695566112,0.06887701061230304,0.13833605685604006,0.05426366399232807,-0.1367781370275081,-0.11826989798510491,-0.16130814243225253,0.0008638458616148007,0.02661283853150227,-0.13833605685604006
1990-04-11,,-0.11343065906236018,,-0.020201557077716224,-0.04079887940280372,-0.05385917181634905,0.015548529083231113,-0.04288153395030447,,,,-0.20404594704427567,,,-0.03064537911129576,-0.011166157058061727,0.20404594704427567,-0.04028893514203312,-0.08707683267447011,-0.07601952956480602,-0.05007349784499037,0.05508147773712705,0.032838592581099814,-0.20404594704427567
1990-04-12,,0.010429186719162856,,0.03902767528592609,0.050994062185450606,0.050898713215376125,0.004597221700518762,-0.09156492720211355,,,,0.241189181457912,,,0.04296781599400217,-0.022436380084981507,0.241189181457912,-0.11644814522261787,-0.04692557675754422,-0.07058363963540616,-0.027163655144273952,-0.02721336851533259,0.11828733711747658,0.241189181457912
1990-04-16,,0.05367991845632569,,0.13802950210938222,0.021232893795884233,0.016612046446387703,0.11299170811643784,0.0012402221368150558,,,,-0.03151760730222669,,,0.04971052199100124,-0.034382146909041615,-0.03151760730222669,0.012950258437204081,0.025084820195735723,0.027648226781449032,0.02862863786247291,0.08850993970266269,-0.03350808954022896,-0.03151760730222669
1990-04-17,,0.0001879617277071219,,-0.10891666557238275,0.07515422605542763,0.08240113143461268,0.10849035914145648,-0.17088244201813668,,,,0.27805190169218386,,,0.0009752262592214185,0.007544045452326748,0.28620237934890996,-0.21915318693340352,-0.08531195272304826,-0.07566696152825865,-0.12749844358652349,0.06378711594624696,0.09501754699670985,-0.27805190169218386
1990-04-18,,0.02710146974908913,,0.03085839477975759,-0.047363449085411874,-0.036896563002319284,0.019445336703987955,-0.015068800677851555,,,,0.05354221589271531,,,-0.0015144545719162348,-0.003403881230542798,-0.06196292334135272,-0.02292006086569132,-0.10159902271306319,-0.07667568488087156,-0.1173524342847203,0.024355535688757413,0.0031635250336662832,-0.05354221589271531
1990-04-19,,-0.0185318163256623,,-0.05584557794117297,-0.07408911055373683,-0.09963427497700343,0.041282793709130114,-0.07207212896639842,,,,0.20926258418595586,,,-0.09276709403053944,0.12060090617047256,-0.20485465668900676,-0.054079740172030495,-0.01971002144814045,-0.051305941092747734,-0.0013464800410697502,0.0373485914321929,0.044616778771275,-0.20926258418595586
1990-04-20,,0.00024552759135685313,,0.08692113908018925,0.02244832764500886,0.02807375496947727,-0.0822228687229193,0.028178659531118373,,,,-0.005317029829085608,,,0.08287090961587401,0.021643653067987566,-0.001967302649467233,0.05263896530788346,-0.0026624065541295734,-0.014027679423146667,0.0043824940377274035,-0.06768655037614506,0.03132414166258214,0.005317029829085608
1990-04-23,,0.026238114235783275,,0.03288269476908258,-0.03126654995943178,-0.02710115208361814,0.12044110678640087,-0.04183736963743597,,,,0.021930753813895216,,,0.06121601359205761,0.08984782648165106,-0.02287541279269452,-0.04381844234980027,-0.07017069609445918,-0.03816219617907685,-0.06167450164496233,0.12000329540347636,-0.1998636438790565,-0.021930753813895216
1990-04-24,,-0.0416570489671646,,0.03226355945583307,0.05146949395156739,0.06388557375853232,-0.040493706214737926,0.1749946511161828,,,,-0.13365847578168583,,,-0.006049290171695305,0.0684079692785752,0.1353753847835247,0.15099433182452024,-0.019825388250893024,-0.03824295643456916,-0.019538192583828478,-0.02397289376821057,0.21876200221029177,0.13365847578168583
1990-04-25,,-0.09816001250356761,,-0.06210733445832843,-0.08772007738443813,-0.08433445077287964,-0.07601889459524407,0.149459141264178,,,,-0.0660080096419177,,,-0.10675001207759022,0.004102224570614584,0.06619795094447074,0.13701921077926607,-0.10780074708144696,-0.05419709524328408,-0.0892492187487353,-0.02695440030425333,-0.049135900216475126,-0.0660080096419177
1990-04-26,,-0.014236933429796888,,-0.009963560943079118,-0.04051904656861803,-0.02701621896439504,0.106460350903233,-0.022052454746358502,,,,0.2001453233647903,,,0.020405591263961322,-0.02709041471390106,-0.20627164398771636,-0.01878279313079656,0.02085254463508478,-0.013809357685426772,0.05295599226848044,0.10852600907243598,-0.10789299493462962,0.2001453233647903
1990-04-27,,0.016332360861340475,,-0.005979070193498601,-0.0468600852884591,-0.03998146412486193,0.02207244696904288,0.13986444887972088,,,,-0.24779663078001068,,,0.002140068093056657,-0.031507334987857,0.2450885288578515,0.14369071436828532,0.17684338709394298,0.14815749852658233,0.2253207838473041,0.03260802320235957,-0.03853612646222701,0.24779663078001068
1990-04-30,,0.10012663219074804,,-0.03640961612942752,0.04775468330394178,0.04546992763158223,0.08508520086829434,0.09375782331766734,,,,-0.060458819382977286,,,0.0008957906287332019,-0.05493339915166306,0.06562694788590474,0.06683575736359587,0.013791331521016893,0.05683484096859464,0.031975143701990255,0.06910433048529632,-0.0588888863389808,-0.060458819382977286
1990-05-01,,0.04134413416324281,,0.0698584181592745,-0.05056110358245937,-0.05815605529022618,0.033693295960018015,0.1576484608227044,,,,-0.25619114548217614,,,0.010209799719333876,0.019213323935388528,-0.25481141757503073,0.16095681388634686,-0.10288809074847984,-0.053798002656344185,-0.11576838498769011,-0.01086581458698394,-0.1272226624443041,-0.25619114548217614
1990-05-02,,-0.010095318586344172,,-0.07991555811183679,0.005154576684698584,0.0022104998109997,0.0334793132182451,0.03608652678441936,,,,-0.03084978027276425,,,-0.07409136730158024,-0.05028629657700204,-0.0328166420593529,0.003979386979813758,-0.11942649522347791,-0.08592711483831154,-0.14009909107827678,0.03056509895609096,0.006319964073905886,-0.03084978027276425
1990-05-03,,-0.015786334715391447,,-0.04867009077351124,-0.04041210983261268,-0.04435358662086624,0.06689895103834949,0.07424168180029704,,,,-0.060005540510071516,,,-0.05497731627337132,0.07363013912636877,-0.05478023943125161,0.05440580406003126,-0.09282674164195218,0.03037882548746137,-0.11344994575522842,0.051412318697329255,-0.0637641542356606,-0.060005540510071516
1990-05-04,,-0.11060131469330152,,-0.05559786582292009,-0.09940715328036982,-0.08726580741260646,-0.04847842603142455,0.06747636159770334,,,,-0.03567757498219185,,,-0.041149988585450756,0.041516290014372244,-0.030121347908126515,0.07451692542123915,-0.11606461526932979,-0.07304444937045744,-0.14015105277441883,0.0250776324552036,-0.03632079048616412,-0.03567757498219185
1990-05-07,,-0.019321934478100787,,-0.0139541009841926,-0.01642198220424632,-0.015293527730898471,0.08644109033912749,-0.024965571197105078,,,,0.02785722910911049,,,0.0014098656793382733,0.012523179405298466,0.02323464561538713,-0.03926946123672184,-0.16235666134758597,-0.02631409857018763,-0.2076259954083293,0.07753863448921322,0.05826064997254947,0.02785722910911049
1990-05-08,,-0.14176483477443916,,-0.12043311223386093,-0.1202802348477105,-0.13185442494910954,0.061631148717162736,-0.0410762178159847,,,,0.004547734911763855,,,-0.11891167710858862,0.03581263449170117,-0.0005363436305837001,-0.06392119594646471,-0.12180650839029572,-0.006488420495482947,-0.18735812450747663,0.08267351572074527,-0.08298621341321637,0.004547734911763855
1990-05-09,,-0.02368258688303095,,-0.0037717644878629115,0.029735218587182154,0.0353441946518486,-0.014715746171610727,0.0563925343886309,,,,-0.13022674503029855,,,-0.001844067358163972,0.015090204789079251,-0.1266880453354921,0.030495066910927727,0.021764422711798,0.035824714585355556,0.03478495061509529,0.01014888576259759,0.03839500929859458,-0.13022674503029855
1990-05-10,,-0.12636732316219226,,0.0044324909893894635,-0.09017177784715412,-0.08746135179564613,0.12379058464867113,0.057562874708566115,,,,-0.15511994048989125,,,-0.03583305593537211,0.026305324767951107,-0.1624538868416733,0.05289980619103024,-0.11837002006460105,-0.0904289827303699,-0.08994069857415889,0.09273635354200954,0.00030935031796327524,-0.15511994048989125
1990-05-11,,0.11101213714345741,,0.01095582040640412,0.13870135867708616,0.1431423091129948,-0.042521489537590336,0.015763521227291483,,,,-0.03440619560517213,,,0.07518455729312008,-0.14788770346919738,-0.03568342777298933,0.009186451984035286,0.0436398769623067,0.06310691449955849,0.0027179232097982982,-0.060360829198151576,0.20541884064297325,-0.03440619560517213
1990-05-14,,0.045317964151690066,,-0.10188995635191178,0.00851337286045964,0.01841128986926956,-0.05670235149946028,0.05192362745603768,,,,-0.048241608859171094,,,0.06723390062152483,-0.0726374718928963,-0.048928181784449486,0.02154990200777841,-0.07772833373035609,-0.07395802564743423,-0.06009017711591798,-0.06869308734039835,-0.043635738523875846,-0.048241608859171094
1990-05-15,,0.011016666905086823,,-0.007538902600960545,-0.04697810264086487,-0.0384235686890708,0.2423781505104801,0.004414964712634834,,,,-0.009812570624609775,,,-0.004612318306071907,-0.019642674982924224,-0.009812570624609775,0.0013731083241045152,-0.098226980168559,-0.05231386577596722,-0.09153150058848117,0.2246280852065711,0.08606143778501099,-0.009812570624609775
1990-05-16,,0.010071500459031308,,0.015448317507781719,0.018608842240773308,0.021463681890912963,0.040740917299027776,0.08342135055364616,,,,-0.02155630971453407,,,0.09102390391644091,0.012441201712253295,-0.02155630971453407,0.021938147968315783,-0.06479161088948872,0.010946062213977955,-0.07096451855082171,0.08651582643832068,0.018266445670942606,0.02155630971453407
1990-05-17,,-0.10177435688611308,,-0.13097134488882448,-0.14387869012865445,-0.14643947539734126,0.15422168914547785,0.13336156596883875,,,,0.08090082795989152,,,-0.13673746187692498,0.10177542203307652,0.08090082795989152,0.14473092367979234,-0.14792192066123638,-0.10533934177841807,-0.14371809659370596,0.15990736825723967,-0.026217081518315914,0.08090082795989152
1990-05-18,,-0.22557392583854807,,-0.03860607005028424,-0.16494658440334953,-0.16849142710547063,0.012052468613495276,0.11995743896054255,,,,-0.25319706319586194,,,-0.13979409324085526,0.08875917620798619,-0.25319706319586194,0.12321689238598504,-0.06777798436433968,-0.14201784174561394,-0.0814007130142877,-0.0112387085327332,-0.0820580176916836,-0.25319706319586194
1990-05-21,,0.017514027956335436,,-0.023519467601170865,0.08729720418190974,0.08040303394598357,-0.11442054785387427,0.08196152400645955,,,,0.13423912962926318,,,0.03213424162347003,-0.18176757776343802,0.13423912962926318,0.027073355017710448,0.013501204573653669,0.04494838714306781,0.02670718857842801,-0.09187394637337172,0.14468142330324518,0.13423912962926318
1990-05-22,,-0.1554849593259545,,0.03182682978202089,-0.18344973818624288,-0.1868673587002139,0.14883330780361032,0.19910452106261278,,,,-0.2544651331070135,,,-0.09417393339391447,0.11452170743231861,-0.2544651331070135,0.19827439768715155,-0.11064719143824038,-0.04806770764134617,-0.10223967137827672,0.14265173898505049,-0.11483122558858286,-0.2544651331070135
1990-05-23,,-0.08661578485941945,,-0.06979722395925411,-0.04105982601434418,-0.0335221122290124,-0.05018362638344561,-0.028593953247436608,,,,0.19753363943389587,,,-0.11415671321125598,0.05034475916353649,0.19753363943389587,-0.07109204133921687,-0.023980002817355087,-0.013874067454508832,-0.044361997651040035,-0.09744436800002615,0.04028595857258667,0.19753363943389587
1990-05-24,,0.07145920629762724,,0.006542503021259968,0.08284724253447678,0.06788273449361507,-0.06770029568161011,-0.06757297018522464,,,,0.14071804573923352,,,0.06148685456409191,-0.13437369383046338,0.14071804573923352,-0.057569975412899675,-0.10023401215784312,-0.06720994420938944,-0.10567393076459469,-0.08468290725433757,0.0826690423572263,-0.14071804573923352
1990-05-25,,0.06357703356728334,,0.12097007653216338,0.12823996012833322,0.1394094860375858,-0.012106940512434258,0.22750406598092354,,,,-0.4923748373292808,,,0.1300412787526086,0.05886562346797942,-0.5003421590421836,0.2232214633949832,0.263795590944076,0.16555720330819435,0.27147465645847085,-0.03001018060052566,-0.01624356990026594,0.4923748373292808
1990-05-29,,-0.0005353162955941448,,0.03447879329799034,-0.09341278183668138,-0.09887668396948561,-0.017116269755648162,-0.048574739705406364,,,,0.17207891050263505,,,0.010177134570391677,-0.020810467026536,0.17257691265371403,-0.039206848530125044,-0.01046935103060591,0.013645652339300499,-0.0006419298344788391,-0.0074252195807032175,-0.0018423017452430808,0.17207891050263505
1990-05-30,,-0.1764820051883976,,0.010716744962837137,-0.124748219272868,-0.13601913325296627,0.0682109528145744,0.058616367117202674,,,,-0.12204942626161899,,,-0.05645764436078712,0.09685136862014992,-0.12231843099554147,0.0876674363531061,-0.13364571798361394,-0.0558049073668049,-0.16695184897086612,0.03977903112424933,-0.0013070491329985918,0.12204942626161899
1990-05-31,,0.07803501322904807,,-0.0025331008069603444,0.1209073158377265,0.11934200545499331,-0.10200504417037458,-0.08394003744877479,,,,0.06872426415099338,,,0.1421900326136774,-0.058225189989037876,0.06871497535294231,-0.06092421283111997,0.06544625110068243,0.028115687499697083,0.04202596500250975,-0.10164579531555158,0.17810584047450728,-0.06872426415099338
